Age,Balance,NumOfProducts,IsActiveMember,Geography_Germany,Geography_Spain,Gender_Male
30,180307.73,2,1,0.0,1.0,1.0
58,118723.11,1,0,1.0,0.0,0.0
48,0.0,2,0,0.0,1.0,1.0
31,109052.59,2,1,1.0,0.0,1.0
23,0.0,2,1,0.0,1.0,0.0
49,119960.29,2,0,0.0,0.0,0.0
28,117466.03,2,1,1.0,0.0,1.0
28,116498.22,1,0,0.0,0.0,1.0
41,144147.68,1,1,0.0,0.0,1.0
42,0.0,2,1,0.0,0.0,1.0
26,118547.72,1,1,1.0,0.0,0.0
34,0.0,2,1,0.0,0.0,1.0
34,84009.47,1,1,0.0,0.0,1.0
51,114514.71,2,0,1.0,0.0,1.0
31,118342.26,1,0,0.0,0.0,1.0
27,79336.61,1,1,0.0,0.0,0.0
27,186558.55,1,1,0.0,0.0,0.0
62,0.0,1,1,0.0,0.0,0.0
55,155196.17,1,1,1.0,0.0,1.0
51,0.0,2,0,0.0,1.0,1.0
32,0.0,1,1,0.0,0.0,1.0
47,110783.28,1,1,0.0,1.0,0.0
40,0.0,1,0,0.0,0.0,0.0
57,0.0,2,0,0.0,0.0,0.0
39,82766.43,1,1,0.0,1.0,0.0
77,0.0,1,1,0.0,0.0,1.0
28,0.0,1,1,0.0,0.0,0.0
45,104339.11,2,1,1.0,0.0,1.0
32,127845.83,1,0,0.0,0.0,1.0
66,0.0,2,1,0.0,1.0,1.0
40,113208.86,2,0,0.0,0.0,1.0
35,0.0,2,0,0.0,0.0,0.0
37,93147.0,2,0,0.0,0.0,1.0
34,141173.03,1,1,0.0,0.0,1.0
32,0.0,2,1,0.0,0.0,1.0
70,71816.74,2,0,1.0,0.0,0.0
36,119912.46,1,0,0.0,0.0,0.0
34,83503.11,2,1,0.0,0.0,1.0
47,139887.01,1,1,0.0,1.0,1.0
30,154870.28,1,1,1.0,0.0,0.0
54,77354.37,1,0,1.0,0.0,0.0
22,139129.92,1,1,1.0,0.0,0.0
42,0.0,2,0,0.0,0.0,1.0
42,138650.49,2,0,1.0,0.0,0.0
33,80107.83,2,1,0.0,0.0,0.0
42,64497.94,3,1,1.0,0.0,0.0
57,0.0,2,1,0.0,1.0,1.0
67,0.0,2,1,0.0,0.0,1.0
46,92060.06,1,0,1.0,0.0,0.0
36,175509.8,2,0,0.0,1.0,0.0
40,0.0,2,1,0.0,0.0,1.0
26,118287.01,2,0,1.0,0.0,1.0
29,130306.49,1,0,0.0,0.0,1.0
36,0.0,1,0,0.0,1.0,0.0
40,97339.99,1,1,0.0,0.0,1.0
30,127023.39,1,1,0.0,0.0,0.0
47,0.0,2,0,0.0,0.0,1.0
50,96888.39,1,0,1.0,0.0,1.0
64,0.0,2,1,0.0,0.0,1.0
39,113096.41,1,1,0.0,0.0,1.0
43,116360.07,1,0,0.0,1.0,0.0
48,126066.26,1,0,1.0,0.0,1.0
44,0.0,2,0,0.0,0.0,1.0
44,107764.75,1,0,0.0,0.0,1.0
52,0.0,1,0,0.0,0.0,1.0
47,0.0,2,0,0.0,0.0,1.0
29,148654.84,2,1,0.0,0.0,0.0
40,0.0,2,0,0.0,1.0,1.0
48,155413.06,1,0,0.0,1.0,0.0
32,109421.13,2,1,1.0,0.0,0.0
26,146266.0,1,0,0.0,0.0,1.0
35,0.0,2,0,0.0,1.0,1.0
47,139914.6,4,1,0.0,0.0,0.0
33,130499.09,2,1,0.0,0.0,0.0
38,67111.65,1,0,1.0,0.0,1.0
43,111677.88,1,0,1.0,0.0,1.0
51,123783.25,1,1,1.0,0.0,1.0
23,0.0,2,1,0.0,0.0,1.0
47,91219.29,1,0,1.0,0.0,0.0
38,0.0,2,0,0.0,1.0,0.0
29,121823.4,2,1,0.0,0.0,1.0
43,122351.29,1,0,0.0,0.0,1.0
40,123497.58,1,0,0.0,0.0,0.0
41,0.0,1,0,0.0,0.0,0.0
43,96353.8,1,0,1.0,0.0,1.0
27,96129.32,2,1,1.0,0.0,0.0
40,0.0,2,1,0.0,0.0,0.0
37,160389.82,1,1,0.0,0.0,0.0
44,0.0,2,0,0.0,0.0,0.0
35,0.0,2,0,0.0,0.0,1.0
38,146756.68,1,0,1.0,0.0,1.0
33,122568.05,2,1,0.0,0.0,1.0
24,0.0,2,0,0.0,0.0,1.0
50,116309.01,1,0,1.0,0.0,1.0
47,134032.01,1,0,0.0,1.0,0.0
39,152462.79,1,0,0.0,0.0,0.0
38,149571.94,1,0,0.0,1.0,0.0
40,47364.45,1,1,0.0,0.0,0.0
25,193858.2,1,1,0.0,1.0,1.0
34,0.0,1,0,0.0,1.0,1.0
42,86167.82,1,0,0.0,0.0,0.0
35,81684.97,1,0,0.0,0.0,0.0
19,0.0,2,1,0.0,0.0,1.0
37,125734.2,2,0,1.0,0.0,0.0
53,0.0,1,1,0.0,0.0,0.0
46,0.0,2,0,0.0,0.0,1.0
37,0.0,2,1,0.0,1.0,1.0
46,87361.02,2,0,1.0,0.0,0.0
43,0.0,2,0,0.0,1.0,1.0
33,103471.52,1,1,1.0,0.0,1.0
38,145018.49,2,1,0.0,0.0,1.0
41,69974.66,2,0,0.0,1.0,0.0
55,0.0,2,1,0.0,0.0,0.0
29,169988.35,1,0,0.0,0.0,0.0
25,124532.78,2,1,0.0,0.0,1.0
27,95331.83,2,0,1.0,0.0,1.0
40,0.0,2,1,0.0,0.0,0.0
55,99685.06,1,0,0.0,1.0,1.0
31,160997.54,2,1,1.0,0.0,1.0
32,0.0,1,1,0.0,1.0,1.0
31,109578.04,2,1,0.0,0.0,1.0
27,0.0,1,0,0.0,1.0,1.0
43,138150.57,1,1,0.0,1.0,1.0
37,143407.29,2,1,0.0,1.0,1.0
24,122200.31,2,0,1.0,0.0,0.0
34,0.0,1,0,0.0,1.0,1.0
31,119794.67,1,0,0.0,0.0,0.0
42,0.0,2,1,0.0,0.0,0.0
30,102452.71,1,0,1.0,0.0,0.0
52,0.0,1,1,0.0,1.0,1.0
24,108881.73,1,0,0.0,1.0,1.0
52,107304.39,3,0,1.0,0.0,1.0
41,0.0,1,0,0.0,0.0,1.0
35,0.0,1,1,0.0,0.0,0.0
37,99546.25,3,1,0.0,0.0,0.0
43,0.0,2,0,0.0,1.0,1.0
43,118994.84,1,0,1.0,0.0,0.0
28,0.0,2,1,0.0,1.0,0.0
36,0.0,1,0,0.0,1.0,1.0
41,145150.28,1,0,0.0,0.0,0.0
33,113452.66,1,0,0.0,0.0,0.0
28,141099.43,1,1,0.0,0.0,1.0
59,55328.4,1,0,0.0,0.0,0.0
41,0.0,1,1,0.0,0.0,1.0
35,0.0,2,1,0.0,0.0,0.0
23,0.0,2,1,0.0,0.0,1.0
51,119889.84,1,0,0.0,0.0,1.0
46,0.0,1,1,0.0,1.0,0.0
40,100812.33,2,0,0.0,0.0,0.0
42,134936.97,2,0,0.0,0.0,1.0
45,43134.65,1,1,0.0,0.0,1.0
45,97486.15,2,0,1.0,0.0,0.0
43,93259.57,3,0,1.0,0.0,0.0
29,0.0,2,0,0.0,0.0,1.0
39,83765.35,2,0,1.0,0.0,0.0
31,116234.61,1,0,0.0,0.0,1.0
31,154741.45,2,0,1.0,0.0,1.0
60,0.0,1,1,0.0,0.0,0.0
41,0.0,1,1,0.0,1.0,0.0
29,0.0,2,0,0.0,0.0,0.0
61,142105.35,1,1,0.0,0.0,0.0
29,102490.27,1,1,0.0,0.0,1.0
47,118812.5,2,0,1.0,0.0,1.0
36,0.0,2,1,0.0,0.0,1.0
52,106074.89,1,1,1.0,0.0,0.0
34,132944.53,1,1,0.0,1.0,1.0
33,76548.6,1,1,0.0,1.0,1.0
49,0.0,1,1,0.0,0.0,0.0
29,102540.61,1,1,0.0,0.0,1.0
44,49157.09,2,0,1.0,0.0,1.0
69,163975.09,1,1,0.0,1.0,1.0
46,0.0,1,1,0.0,1.0,1.0
63,169832.57,1,0,0.0,0.0,1.0
33,0.0,3,1,0.0,0.0,0.0
43,0.0,2,0,0.0,0.0,0.0
28,0.0,1,0,0.0,0.0,0.0
34,102277.52,1,0,1.0,0.0,0.0
37,0.0,2,0,0.0,0.0,1.0
49,120656.86,4,0,1.0,0.0,0.0
45,106431.97,2,1,1.0,0.0,0.0
28,123692.0,1,1,0.0,1.0,1.0
35,121355.19,1,1,1.0,0.0,1.0
29,148143.84,1,1,0.0,0.0,0.0
34,0.0,1,0,0.0,1.0,0.0
48,132403.56,1,0,1.0,0.0,1.0
31,0.0,1,0,0.0,0.0,1.0
30,58668.02,1,1,1.0,0.0,1.0
45,125191.69,1,1,0.0,1.0,0.0
44,0.0,2,1,0.0,0.0,0.0
33,0.0,2,1,0.0,1.0,0.0
67,103101.56,2,1,0.0,0.0,1.0
50,107959.39,1,1,1.0,0.0,0.0
31,94222.53,1,0,0.0,1.0,0.0
36,134208.22,1,1,0.0,0.0,0.0
74,128917.84,1,1,0.0,1.0,0.0
35,121968.11,2,1,1.0,0.0,1.0
45,156353.46,1,0,1.0,0.0,1.0
47,183579.54,2,1,1.0,0.0,1.0
30,0.0,2,0,0.0,0.0,1.0
43,0.0,2,0,0.0,0.0,1.0
40,0.0,1,1,0.0,0.0,0.0
33,102772.67,2,0,1.0,0.0,1.0
58,125801.03,2,0,1.0,0.0,0.0
39,133191.19,2,1,1.0,0.0,1.0
36,127157.04,1,1,0.0,0.0,1.0
39,121523.51,1,0,1.0,0.0,1.0
32,0.0,2,1,0.0,1.0,1.0
42,0.0,2,1,0.0,0.0,0.0
35,0.0,1,0,0.0,1.0,0.0
41,126550.7,1,0,1.0,0.0,1.0
37,133043.66,1,0,0.0,0.0,1.0
35,167455.66,2,1,0.0,1.0,1.0
52,139781.06,1,0,0.0,0.0,1.0
42,164307.77,1,0,1.0,0.0,0.0
39,94435.45,2,1,0.0,0.0,0.0
45,0.0,1,0,0.0,0.0,1.0
34,106328.08,1,0,0.0,0.0,1.0
27,0.0,2,1,0.0,0.0,0.0
50,0.0,4,0,0.0,1.0,0.0
46,0.0,2,0,0.0,0.0,0.0
37,77373.87,2,1,1.0,0.0,0.0
38,99811.44,2,0,0.0,1.0,1.0
35,133377.8,1,1,1.0,0.0,1.0
27,0.0,2,1,0.0,0.0,0.0
30,112666.67,1,0,0.0,1.0,1.0
29,129750.68,1,0,1.0,0.0,1.0
21,0.0,2,0,0.0,0.0,1.0
45,150840.03,2,0,0.0,1.0,0.0
68,107571.61,1,1,0.0,0.0,0.0
40,72945.29,2,0,0.0,0.0,1.0
30,57809.32,1,0,1.0,0.0,0.0
31,185078.26,1,0,0.0,1.0,0.0
66,0.0,1,1,0.0,1.0,0.0
41,109798.25,1,1,0.0,0.0,0.0
37,152303.66,2,1,0.0,0.0,1.0
27,75263.16,1,1,0.0,1.0,1.0
30,100548.67,2,0,1.0,0.0,0.0
34,137390.11,2,0,0.0,0.0,1.0
24,103097.85,1,1,1.0,0.0,1.0
54,97382.53,1,1,1.0,0.0,0.0
50,0.0,4,1,0.0,1.0,0.0
42,153279.39,1,1,1.0,0.0,1.0
23,71433.08,1,0,1.0,0.0,0.0
45,0.0,2,1,0.0,1.0,1.0
23,0.0,2,0,0.0,0.0,0.0
28,120911.75,2,1,0.0,0.0,1.0
39,96748.89,2,0,1.0,0.0,0.0
42,132739.26,2,0,0.0,0.0,1.0
29,0.0,2,0,0.0,0.0,1.0
39,165272.13,1,0,0.0,1.0,0.0
31,87772.52,1,0,0.0,0.0,0.0
55,133676.65,1,1,0.0,1.0,0.0
39,0.0,2,0,0.0,0.0,0.0
51,167273.71,1,0,1.0,0.0,0.0
63,160982.89,1,1,0.0,0.0,1.0
47,0.0,2,0,0.0,0.0,1.0
31,0.0,1,1,0.0,0.0,0.0
43,0.0,2,0,0.0,0.0,0.0
34,107136.6,1,0,0.0,0.0,1.0
34,71379.53,2,1,0.0,0.0,0.0
19,0.0,2,0,0.0,0.0,1.0
56,100374.58,1,0,0.0,0.0,1.0
40,84350.07,1,0,0.0,0.0,0.0
42,0.0,1,1,0.0,0.0,1.0
32,0.0,2,1,0.0,0.0,1.0
24,0.0,2,0,0.0,0.0,0.0
37,111852.84,2,0,0.0,0.0,0.0
36,77910.23,1,0,0.0,1.0,1.0
47,0.0,1,0,0.0,1.0,0.0
31,0.0,2,1,0.0,0.0,1.0
61,0.0,1,0,0.0,1.0,1.0
31,110635.32,1,0,0.0,0.0,0.0
29,80922.75,1,0,0.0,1.0,0.0
41,72509.91,1,0,0.0,1.0,1.0
27,74298.43,1,1,1.0,0.0,1.0
54,167831.88,2,0,0.0,0.0,1.0
21,98993.02,1,1,0.0,0.0,0.0
49,91502.99,1,0,1.0,0.0,0.0
33,123082.08,1,0,0.0,0.0,1.0
20,167685.56,1,0,0.0,0.0,0.0
37,0.0,2,1,0.0,0.0,1.0
39,119452.03,1,1,0.0,0.0,1.0
31,0.0,2,0,0.0,0.0,0.0
31,79340.95,1,0,0.0,0.0,0.0
37,142711.81,1,0,1.0,0.0,0.0
33,0.0,2,0,0.0,1.0,1.0
30,0.0,1,1,0.0,0.0,1.0
36,89800.14,1,1,0.0,0.0,1.0
74,116800.25,1,1,1.0,0.0,0.0
41,106116.56,2,0,1.0,0.0,1.0
44,133444.97,1,1,0.0,0.0,0.0
35,112808.18,1,1,0.0,0.0,0.0
40,68155.59,1,0,0.0,0.0,1.0
36,137688.71,1,1,0.0,0.0,1.0
68,136525.99,1,0,1.0,0.0,1.0
34,144094.2,1,0,0.0,0.0,1.0
37,105843.26,2,1,0.0,0.0,1.0
28,136674.51,2,0,0.0,0.0,0.0
38,133105.47,1,0,1.0,0.0,1.0
30,57657.49,1,0,0.0,0.0,1.0
74,108891.7,1,0,1.0,0.0,1.0
45,98792.4,1,0,1.0,0.0,0.0
65,131935.51,1,1,1.0,0.0,1.0
43,0.0,2,1,0.0,1.0,1.0
35,90194.34,2,0,1.0,0.0,0.0
33,0.0,2,0,0.0,0.0,0.0
37,0.0,2,0,0.0,0.0,0.0
45,0.0,2,0,0.0,1.0,1.0
26,93844.69,1,0,0.0,0.0,1.0
25,128524.19,2,0,1.0,0.0,0.0
34,98592.88,1,1,1.0,0.0,0.0
35,14262.8,2,0,0.0,1.0,0.0
31,106089.2,1,0,0.0,0.0,0.0
34,134692.4,2,1,0.0,0.0,1.0
32,84421.62,1,1,1.0,0.0,1.0
56,131317.48,1,1,0.0,0.0,1.0
33,147510.34,1,0,0.0,0.0,1.0
45,106000.12,1,0,1.0,0.0,0.0
46,0.0,2,1,0.0,0.0,1.0
35,122917.69,1,1,1.0,0.0,1.0
38,126732.85,1,1,1.0,0.0,1.0
35,158584.28,2,0,1.0,0.0,1.0
32,127661.69,1,0,0.0,0.0,0.0
40,139532.34,1,0,0.0,0.0,0.0
29,0.0,2,1,0.0,0.0,0.0
47,0.0,1,0,0.0,0.0,1.0
34,109699.08,1,1,0.0,1.0,0.0
41,0.0,2,1,0.0,1.0,1.0
40,74896.92,1,0,0.0,1.0,1.0
49,103302.37,1,1,0.0,0.0,1.0
57,0.0,3,0,0.0,0.0,0.0
46,81742.84,2,0,0.0,1.0,0.0
33,0.0,2,0,0.0,0.0,1.0
45,109730.22,1,1,0.0,0.0,0.0
56,105473.74,1,1,0.0,1.0,0.0
51,81818.49,1,1,0.0,1.0,1.0
33,103516.87,1,0,0.0,0.0,0.0
55,63127.41,2,0,0.0,1.0,1.0
38,149238.97,1,1,0.0,0.0,1.0
34,133501.36,1,1,0.0,0.0,1.0
37,104255.03,1,0,0.0,0.0,0.0
35,104015.54,2,1,1.0,0.0,1.0
47,143001.5,2,0,1.0,0.0,0.0
31,0.0,2,0,0.0,0.0,0.0
67,0.0,2,1,0.0,1.0,1.0
31,84560.04,1,1,0.0,1.0,1.0
32,0.0,2,1,0.0,0.0,1.0
49,143888.22,2,1,1.0,0.0,0.0
25,113736.27,1,1,0.0,0.0,1.0
67,94203.8,1,1,0.0,0.0,1.0
38,146343.98,1,1,0.0,1.0,1.0
37,110689.07,1,1,1.0,0.0,0.0
41,0.0,2,0,0.0,0.0,1.0
33,0.0,2,1,0.0,0.0,1.0
30,0.0,2,1,0.0,1.0,0.0
31,0.0,2,1,0.0,0.0,1.0
39,0.0,2,0,0.0,1.0,0.0
38,0.0,1,1,0.0,1.0,1.0
33,118392.75,1,1,0.0,0.0,0.0
29,145294.08,2,0,1.0,0.0,1.0
39,0.0,2,1,0.0,1.0,1.0
48,131659.59,2,1,0.0,1.0,1.0
38,0.0,2,0,0.0,1.0,1.0
34,101116.06,1,0,0.0,0.0,1.0
30,0.0,2,1,0.0,0.0,0.0
49,0.0,1,1,0.0,0.0,0.0
32,0.0,2,1,0.0,0.0,1.0
39,105103.33,1,0,1.0,0.0,0.0
43,0.0,2,1,0.0,0.0,0.0
42,0.0,1,0,0.0,1.0,1.0
37,110483.86,1,1,1.0,0.0,1.0
34,0.0,2,1,0.0,0.0,1.0
40,147856.82,3,0,1.0,0.0,1.0
36,0.0,2,1,0.0,0.0,0.0
36,0.0,2,1,0.0,1.0,1.0
50,117721.02,1,1,1.0,0.0,0.0
49,108806.96,3,0,1.0,0.0,1.0
42,124626.07,1,1,0.0,0.0,0.0
26,153455.72,2,1,0.0,1.0,0.0
31,142905.51,1,1,0.0,0.0,0.0
38,0.0,2,1,0.0,0.0,0.0
22,0.0,2,1,0.0,0.0,0.0
30,0.0,2,0,0.0,0.0,1.0
56,157559.59,2,0,0.0,1.0,0.0
50,101242.98,2,0,1.0,0.0,0.0
31,145875.74,1,0,0.0,0.0,1.0
43,127216.31,2,1,1.0,0.0,0.0
22,118064.93,2,1,0.0,0.0,0.0
29,0.0,1,0,0.0,0.0,1.0
53,81571.05,1,0,1.0,0.0,0.0
49,154776.42,2,0,1.0,0.0,0.0
31,98360.03,1,0,0.0,0.0,0.0
31,0.0,2,0,0.0,0.0,1.0
29,117035.89,1,1,0.0,0.0,1.0
58,156652.13,1,0,0.0,0.0,1.0
42,116646.76,1,0,1.0,0.0,0.0
58,152199.33,1,1,0.0,0.0,1.0
35,96473.59,1,0,0.0,0.0,1.0
29,97325.15,1,1,1.0,0.0,0.0
38,112230.38,1,0,0.0,0.0,1.0
32,0.0,2,1,0.0,1.0,0.0
39,0.0,2,0,0.0,1.0,1.0
34,106486.66,2,1,0.0,0.0,1.0
34,0.0,1,1,0.0,1.0,1.0
36,147149.59,1,1,0.0,0.0,0.0
30,0.0,2,0,0.0,0.0,0.0
42,86351.85,2,0,1.0,0.0,0.0
26,0.0,2,1,0.0,1.0,1.0
46,131769.04,1,0,1.0,0.0,0.0
34,0.0,1,1,0.0,1.0,1.0
55,0.0,2,1,0.0,0.0,1.0
35,0.0,2,1,0.0,1.0,0.0
34,124619.33,2,1,0.0,0.0,1.0
39,86843.61,1,1,0.0,0.0,1.0
40,0.0,1,0,0.0,0.0,1.0
34,0.0,2,0,0.0,0.0,1.0
22,174185.98,2,1,0.0,0.0,0.0
32,123938.6,2,0,1.0,0.0,1.0
51,138553.57,1,1,0.0,0.0,1.0
40,106901.42,2,0,1.0,0.0,1.0
33,0.0,1,1,0.0,1.0,1.0
37,0.0,2,1,0.0,0.0,1.0
39,82531.11,1,0,1.0,0.0,1.0
42,151027.05,2,0,0.0,0.0,1.0
44,148481.09,1,0,0.0,0.0,0.0
45,148600.91,1,0,0.0,0.0,1.0
48,116060.08,1,0,0.0,1.0,1.0
24,156325.38,1,1,0.0,0.0,1.0
36,118520.26,1,0,0.0,1.0,0.0
52,0.0,1,1,0.0,0.0,1.0
36,84266.44,2,0,1.0,0.0,0.0
39,100717.85,3,1,1.0,0.0,0.0
31,135213.71,1,1,0.0,1.0,1.0
27,107027.52,1,0,1.0,0.0,1.0
40,0.0,2,0,0.0,0.0,0.0
68,0.0,4,1,0.0,0.0,0.0
29,0.0,1,1,0.0,0.0,1.0
41,108128.52,1,1,0.0,0.0,1.0
68,0.0,2,1,0.0,0.0,1.0
37,0.0,1,1,0.0,0.0,1.0
24,148167.83,2,1,0.0,0.0,0.0
32,122947.92,1,1,1.0,0.0,1.0
27,0.0,2,0,0.0,1.0,0.0
58,109327.65,1,1,0.0,1.0,1.0
38,132951.92,1,1,0.0,0.0,0.0
25,77886.53,2,0,0.0,0.0,1.0
40,0.0,2,0,0.0,0.0,0.0
26,62610.96,2,1,0.0,0.0,0.0
35,115680.81,1,1,0.0,1.0,0.0
48,152827.99,1,0,1.0,0.0,0.0
51,101629.3,1,0,0.0,0.0,0.0
39,152685.4,1,0,0.0,1.0,1.0
42,126115.6,1,0,0.0,0.0,1.0
35,0.0,1,0,0.0,0.0,1.0
32,138521.83,1,1,0.0,1.0,1.0
38,130933.74,1,1,1.0,0.0,0.0
57,71481.79,2,1,0.0,0.0,0.0
42,87807.29,2,1,1.0,0.0,1.0
32,0.0,2,1,0.0,1.0,0.0
41,0.0,1,1,0.0,1.0,1.0
29,87375.78,2,0,0.0,0.0,0.0
37,0.0,2,0,0.0,1.0,1.0
41,112119.48,1,0,0.0,1.0,0.0
33,137853.0,1,1,0.0,0.0,0.0
60,0.0,2,1,0.0,1.0,1.0
28,0.0,2,0,0.0,0.0,0.0
38,96143.47,1,0,0.0,1.0,1.0
48,138778.15,1,1,0.0,0.0,1.0
41,144326.09,1,0,1.0,0.0,0.0
32,0.0,1,0,0.0,0.0,1.0
57,0.0,2,1,0.0,0.0,0.0
71,149105.08,1,1,0.0,0.0,1.0
29,130420.2,2,0,1.0,0.0,0.0
19,0.0,1,1,0.0,1.0,1.0
61,164523.5,2,1,1.0,0.0,1.0
35,162442.35,1,0,0.0,0.0,1.0
35,114193.24,1,0,0.0,0.0,1.0
33,145580.61,1,1,0.0,1.0,0.0
30,84440.1,2,1,1.0,0.0,1.0
35,0.0,2,0,0.0,0.0,1.0
42,85839.62,1,0,1.0,0.0,1.0
40,3768.69,2,0,0.0,0.0,0.0
35,0.0,2,1,0.0,0.0,1.0
50,81290.02,3,1,1.0,0.0,1.0
31,0.0,2,1,0.0,1.0,0.0
33,68193.72,1,0,0.0,0.0,1.0
39,0.0,2,1,0.0,0.0,1.0
33,0.0,1,1,0.0,1.0,0.0
26,116576.45,1,0,0.0,1.0,0.0
38,113000.92,1,1,0.0,0.0,1.0
32,0.0,2,0,0.0,0.0,1.0
58,143212.22,1,0,1.0,0.0,0.0
40,131569.63,1,1,0.0,0.0,0.0
43,0.0,2,0,0.0,0.0,1.0
35,146311.58,1,1,0.0,0.0,1.0
44,116967.68,1,0,0.0,0.0,1.0
29,78939.15,1,0,1.0,0.0,0.0
37,0.0,2,0,0.0,0.0,0.0
73,0.0,1,1,0.0,0.0,0.0
23,0.0,2,1,0.0,1.0,1.0
39,116537.6,1,0,0.0,0.0,1.0
39,0.0,2,0,0.0,1.0,0.0
27,133806.54,2,0,0.0,1.0,0.0
58,142537.18,1,1,1.0,0.0,1.0
39,128362.59,1,0,0.0,0.0,0.0
21,146329.57,2,1,0.0,0.0,0.0
33,0.0,1,1,0.0,0.0,0.0
46,106511.85,1,0,0.0,0.0,0.0
28,81623.67,2,1,1.0,0.0,0.0
39,0.0,2,1,0.0,0.0,1.0
49,0.0,2,1,0.0,1.0,1.0
64,98362.35,2,1,1.0,0.0,0.0
41,126683.8,1,1,0.0,1.0,1.0
23,0.0,2,0,0.0,0.0,0.0
37,142663.46,1,1,0.0,0.0,1.0
39,122104.79,1,0,1.0,0.0,0.0
52,0.0,1,1,0.0,0.0,0.0
52,109922.61,1,1,0.0,0.0,1.0
44,0.0,2,0,0.0,0.0,1.0
28,130142.79,1,0,0.0,0.0,0.0
50,0.0,2,1,0.0,0.0,0.0
41,112152.89,1,1,0.0,1.0,0.0
37,0.0,2,1,0.0,0.0,0.0
40,0.0,1,0,0.0,0.0,1.0
38,164496.99,1,1,0.0,0.0,0.0
35,0.0,2,0,0.0,0.0,0.0
48,163630.76,1,1,1.0,0.0,1.0
71,137260.78,1,1,0.0,1.0,1.0
64,0.0,2,1,0.0,1.0,0.0
48,108736.52,1,0,1.0,0.0,0.0
34,0.0,2,0,0.0,1.0,0.0
37,107592.89,2,1,0.0,1.0,1.0
39,0.0,2,1,0.0,0.0,0.0
32,109196.67,2,0,1.0,0.0,0.0
26,119545.48,2,0,1.0,0.0,1.0
40,79927.36,2,1,0.0,0.0,0.0
33,96110.22,1,0,0.0,1.0,1.0
51,0.0,2,1,0.0,0.0,0.0
42,0.0,2,0,0.0,1.0,0.0
45,116585.97,1,0,1.0,0.0,0.0
33,0.0,2,1,0.0,0.0,0.0
29,0.0,2,1,0.0,0.0,0.0
27,87637.26,2,0,0.0,0.0,1.0
45,142084.04,4,0,1.0,0.0,1.0
41,0.0,1,1,0.0,1.0,0.0
34,0.0,2,1,0.0,0.0,1.0
30,0.0,2,0,0.0,0.0,0.0
31,77743.01,2,0,1.0,0.0,1.0
47,72664.0,2,1,0.0,1.0,0.0
40,0.0,2,0,0.0,0.0,1.0
49,0.0,2,1,0.0,0.0,0.0
33,97286.16,2,0,1.0,0.0,1.0
41,72252.64,2,1,1.0,0.0,1.0
42,151836.36,2,0,1.0,0.0,1.0
35,113090.4,1,0,0.0,0.0,0.0
40,108197.11,2,0,1.0,0.0,1.0
35,0.0,1,1,0.0,0.0,0.0
35,0.0,1,0,0.0,1.0,0.0
36,164557.95,1,1,0.0,1.0,0.0
60,115924.89,1,0,1.0,0.0,0.0
61,73688.2,1,1,0.0,0.0,1.0
31,0.0,2,0,0.0,0.0,1.0
47,88011.4,1,1,0.0,0.0,0.0
72,0.0,1,1,0.0,0.0,0.0
58,170113.0,2,1,1.0,0.0,1.0
28,0.0,2,1,0.0,0.0,0.0
25,0.0,2,0,0.0,1.0,1.0
64,62979.93,1,1,0.0,1.0,0.0
28,0.0,2,0,0.0,0.0,1.0
33,85227.84,1,1,0.0,0.0,0.0
28,0.0,1,0,0.0,0.0,0.0
37,0.0,2,0,0.0,0.0,0.0
44,0.0,2,0,0.0,1.0,1.0
37,73179.34,2,1,1.0,0.0,1.0
45,95922.9,1,0,0.0,1.0,0.0
33,0.0,2,1,0.0,1.0,0.0
38,166328.65,2,1,0.0,0.0,0.0
50,0.0,2,0,0.0,0.0,0.0
31,115141.18,1,0,0.0,0.0,0.0
23,112568.31,1,1,0.0,0.0,0.0
51,120124.35,2,1,0.0,0.0,1.0
54,0.0,1,0,0.0,0.0,1.0
25,174400.36,1,0,0.0,0.0,1.0
30,88243.29,2,1,0.0,1.0,0.0
28,126833.79,2,0,0.0,1.0,0.0
30,111093.01,1,0,0.0,1.0,1.0
19,113905.48,1,1,1.0,0.0,0.0
43,0.0,2,0,0.0,1.0,1.0
34,0.0,1,0,0.0,0.0,0.0
27,61688.61,2,0,1.0,0.0,1.0
35,0.0,1,0,0.0,1.0,1.0
41,60880.68,1,0,1.0,0.0,1.0
49,132623.76,3,0,1.0,0.0,1.0
54,0.0,2,1,0.0,0.0,1.0
45,116917.07,1,0,1.0,0.0,1.0
31,97338.19,2,0,1.0,0.0,1.0
32,0.0,2,0,0.0,1.0,1.0
27,66201.96,1,1,0.0,0.0,0.0
46,177619.71,1,0,0.0,1.0,0.0
42,0.0,1,1,0.0,1.0,1.0
35,95698.79,1,1,1.0,0.0,0.0
67,0.0,2,1,0.0,1.0,1.0
28,99705.69,2,0,1.0,0.0,0.0
42,157498.9,1,1,0.0,0.0,1.0
37,133199.71,2,1,1.0,0.0,0.0
34,0.0,2,1,0.0,0.0,1.0
34,100054.77,1,0,0.0,0.0,1.0
36,161757.87,2,1,0.0,1.0,1.0
44,0.0,1,0,0.0,0.0,1.0
57,105000.85,2,1,0.0,1.0,1.0
33,0.0,2,1,0.0,0.0,0.0
32,108465.65,2,0,1.0,0.0,0.0
51,0.0,2,1,0.0,1.0,1.0
23,104822.45,1,1,0.0,0.0,0.0
26,116318.23,1,1,0.0,1.0,1.0
31,139729.54,1,1,1.0,0.0,1.0
